"['Issue 307481: Noisy results: ShadowDOM_SmallDistributionWithLayout,linux-release/blink_perf/ShadowDOM_SmallDistributionWithLayout', 'This test appears to have been noisy over the last few days.\n\nTony/Annie: Anything actionable here?  Any knobs we can change in GASPER around this?\n\nGraphs:\nhttps://chromeperf.appspot.com/report?rev=228245&masters=ChromiumPerf&bots=chromium-rel-xp-dual&tests=blink_perf/ShadowDOM_SmallDistributionWithLayout&checked=ShadowDOM_SmallDistributionWithLayout,ShadowDOM_SmallDistributionWithLayout_ref,ref\nhttps://chromeperf.appspot.com/report?rev=228298&masters=ChromiumPerf&bots=linux-release&tests=blink_perf/ShadowDOM_SmallDistributionWithLayout&checked=ShadowDOM_SmallDistributionWithLayout,ShadowDOM_SmallDistributionWithLayout_ref,ref\n\nRevision History:\nhttp://build.chromium.org/f/chromium/perf/dashboard/ui/changelog.html?url=/trunk/src&mode=html&range=227960:228298', '']",0
"['Issue 226518: Element boundaries prevent Japanese line break opportunities', 'Merge http://trac.webkit.org/changeset/147588', '']",0
"['Issue 269674: rAc: performance of UI while resizing browser window is very poor', ""see title. It seems we're calling layout (or at least getpreferredsize) way too much."", '']",0
"['Issue 214887: verbose debugging for ectool', ""Currently ectool will silently fail if something goes wrong. It would be nice to have ectool to have a verbose mode to dump all the info it's getting from the EC. This will help determine if failures are the fault of the EC firmware something on the AP-side."", '']",0
"[""Issue 608702: chooseDesktopMedia dialog can't be clicked when overflowing from app's window"", ""UserAgent: Mozilla/5.0 (X11; CrOS armv7l 7978.66.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.91 Safari/537.36\nPlatform: 7978.66.0 (Official Build) stable-channel daisy\n\nSteps to reproduce the problem:\n1. Call chrome.desktopCapture.chooseDesktopMedia in a chrome packaged app from a window with narrow width (e.g. 480).\n2. Click on the part of the popup outside of the app's window.\n\nWhat is the expected behavior?\nPopup should receive the click, e.g. the cancel or cross buttons should activate.\n\nWhat went wrong?\nThe click goes through to the window behind, making the app lose focus.\n\nDid this work before? Yes Around 33 I recall it working, never worked since then. See related issue for specifics.\n\nChrome version: 50.0.2661.91  Channel: stable\nOS Version: 7978.66.0\nFlash Version: Shockwave Flash 21.0 r0\n\nClosely related to issue 380181, which blames the popup becoming part of the app window rather than its own window. See attached screenshot for an example of the popup overflowing the window. Clicking any part outside of the app's window exhibits the issue."", '']",0
"['Issue 112290: CWS Icon Position Not Syncing', 'What steps will reproduce the problem?\n1. Move the CWS app on the NTP to a new position\n\nExpected Output\nAfter moving the icon, it should stay in its new position. In addition, other instances of chrome that are synced to the same profile should see the CWS move to the same position.\n\nOutput\nThe initial instance see the icon move, but its new value is not propagated to any of the other instances.', '']",0
"['Issue 355038: Screen ""tearing"" while scrolling websites on GPU blacklisted machines', 'UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1897.2 Safari/537.36\n\nExample URL:\n\nSteps to reproduce the problem:\n1. scroll through a long item list on feedly.com for example\n2. \n3. \n\nWhat is the expected behavior?\n\nWhat went wrong?\nPersistent screen tearings.\n\nDoes it occur on multiple sites: Yes\n\nIs it a problem with a plugin? N/A \n\nDid this work before? N/A \n\nDoes this work in other browsers? Yes \n\nChrome version: 35.0.1897.2  Channel: dev\nOS Version: Ubuntu 13.10\nFlash Version: Shockwave Flash 12.0 r0\n\nLaunching Chrome with the --ignore-gpu-blacklist flag seems to fix this behavior.', '']",0
"['Issue 134821: Stop using system calls directly from gdata code', ""% grep HANDLE_EINTR chrome/browser/chromeos/gdata/*\nchrome/browser/chromeos/gdata/gdata_cache.cc:  bool deleted = HANDLE_EINTR(unlink(symlink_path.value().c_str())) == 0;\nchrome/browser/chromeos/gdata/gdata_cache.cc:    success = HANDLE_EINTR(unlink(current.value().c_str())) == 0;\nchrome/browser/chromeos/gdata/gdata_cache_metadata.cc:  if (HANDLE_EINTR(chmod(file_path.value().c_str(), permissions)) != 0) {\n\nWe shouldn't use system calls directly. We should instead use base/file_util.h.\n\nFor unlink, file_util::Delete() should be used, but there are some complication:\n\n\n  // Cannot use file_util::Delete which uses stat64 to check if path exists\n  // before deleting it.  If path is a symlink, stat64 dereferences it to the\n  // target file, so it's in essence checking if the target file exists.\n\n\nFor 'chmod', we should add it to file_util."", '']",0
"[""Issue 503767: undefined reference to 'device::DeviceClient::DeviceClient()'"", ""cast_shell_linux is failing on multiple try bots with and without the patch due to linker errors.\n\nIt failed for example 5 times for https://codereview.chromium.org/1191373002/ CL both with and without the patch. Detailed error is (link to the log http://build.chromium.org/p/tryserver.chromium.linux/builders/cast_shell_linux/builds/23222/steps/compile%20%28without%20patch%29/logs/stdio):\n\nFAILED: /b/build/goma/gomacc ../../third_party/llvm-build/Release+Asserts/bin/clang++ -Wl,-z,now -Wl,-z,relro -Wl,--fatal-warnings -Wl,-z,defs -pthread -Wl,-z,noexecstack -fPIC -fuse-ld=gold -B/b/build/slave/cast_shell_linux/build/src/third_party/binutils/Linux_x64/Release/bin -Wl,--disable-new-dtags -Wl,-uIsHeapProfilerRunning,-uProfilerStart -Wl,-u_Z21InitialMallocHook_NewPKvj,-u_Z22InitialMallocHook_MMapPKvS0_jiiix,-u_Z22InitialMallocHook_SbrkPKvi -Wl,-u_Z21InitialMallocHook_NewPKvm,-u_Z22InitialMallocHook_MMapPKvS0_miiil,-u_Z22InitialMallocHook_SbrkPKvl -Wl,-u_ZN15HeapLeakChecker12IgnoreObjectEPKv,-u_ZN15HeapLeakChecker14UnIgnoreObjectEPKv -m64 -Wl,--detect-odr-violations -Wl,--icf=safe -Wl,-O1 -Wl,--as-needed -Wl,--gc-sections -o device_unittests -Wl,--start-group obj/device/battery/device_unittests.battery_status_service_unittest.o obj/device/bluetooth/device_unittests.bluetooth_adapter_unittest.o obj/device/bluetooth/device_unittests.bluetooth_device_unittest.o obj/device/bluetooth/device_unittests.bluetooth_discovery_filter_unittest.o obj/device/bluetooth/device_unittests.bluetooth_uuid_unittest.o obj/device/bluetooth/test/device_unittests.test_bluetooth_adapter_observer.o obj/device/devices_app/usb/device_unittests.device_impl_unittest.o obj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o obj/device/nfc/device_unittests.nfc_ndef_record_unittest.o obj/device/test/device_unittests.run_all_unittests.o obj/device/test/device_unittests.usb_test_gadget_impl.o obj/device/usb/device_unittests.usb_context_unittest.o obj/device/usb/device_unittests.usb_device_filter_unittest.o obj/device/usb/device_unittests.usb_device_handle_unittest.o obj/device/usb/device_unittests.usb_ids_unittest.o obj/device/usb/device_unittests.usb_service_unittest.o obj/base/libtest_support_base.a obj/mojo/libmojo_environment_chromium.a obj/testing/libgmock.a obj/testing/libgtest.a obj/third_party/mojo/libmojo_system_impl.a obj/third_party/mojo/libmojo_cpp_bindings.a obj/device/battery/libdevice_battery.a obj/device/battery/libdevice_battery_mojo_bindings.a obj/device/bluetooth/libdevice_bluetooth.a obj/device/bluetooth/libdevice_bluetooth_mocks.a obj/device/devices_app/libdevices_app_lib.a obj/device/nfc/libdevice_nfc.a obj/device/usb/libdevice_usb.a obj/device/usb/libdevice_usb_mocks.a obj/base/allocator/liballocator.a obj/base/libbase.a obj/base/libbase_static.a obj/base/allocator/liballocator_extension_thunks.a obj/third_party/modp_b64/libmodp_b64.a obj/base/third_party/dynamic_annotations/libdynamic_annotations.a obj/base/libsymbolize.a obj/base/libxdg_mime.a obj/third_party/libevent/libevent.a obj/base/libbase_i18n.a obj/third_party/icu/libicui18n.a obj/third_party/icu/libicuuc.a obj/third_party/libxml/libxml2.a obj/third_party/zlib/libchrome_zlib.a obj/third_party/zlib/libzlib_x86_simd.a obj/mojo/libmojo_environment_chromium_impl.a obj/mojo/libmojo_common_lib.a obj/crypto/libcrcrypto.a obj/net/third_party/nss/libcrssl.a obj/net/libnet.a obj/third_party/protobuf/libprotobuf_lite.a obj/url/liburl_lib.a obj/net/libnet_quic_proto.a obj/base/libbase_prefs.a obj/sdch/libsdch.a obj/ui/base/libui_base.a obj/skia/libskia_library.a obj/skia/libskia_opts.a obj/skia/libskia_opts_ssse3.a obj/skia/libskia_opts_sse41.a obj/third_party/fontconfig/libfontconfig.a obj/skia/libskia_chrome.a obj/ui/events/libevents.a obj/ui/gfx/libgfx.a obj/third_party/harfbuzz-ng/libharfbuzz-ng.a obj/third_party/libpng/libpng.a obj/ui/gfx/libgfx_geometry.a obj/third_party/libjpeg_turbo/libjpeg_turbo.a obj/ui/events/libdom_keycode_converter.a obj/ui/events/libevents_base.a obj/ui/events/libgesture_detection.a obj/ui/events/ozone/libevents_ozone_layout.a obj/ui/events/platform/libevents_platform.a obj/ui/events/devices/libevents_devices.a obj/ui/ozone/libozone_base.a obj/device/bluetooth/liburibeacon.a obj/components/libdevice_event_log_component.a obj/third_party/libusb/libusb.a obj/device/devices_app/libdevice_usb_mojo_bindings_lib.a obj/mojo/libmojo_application_base.a obj/mojo/libmojo_application_bindings.a obj/mojo/libnetwork_service_bindings_lib.a -Wl,--end-group  -lrt -ldl -lm -lnss3 -lnssutil3 -lsmime3 -lplds4 -lplc4 -lnspr4 -lresolv -lfreetype\nobj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o:../../device/devices_app/usb/device_manager_impl_unittest.cc:function testing::internal::TestFactoryImpl<device::usb::USBDeviceManagerImplTest_GetDevices_Test>::CreateTest(): error: undefined reference to 'device::DeviceClient::DeviceClient()'\nobj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o:../../device/devices_app/usb/device_manager_impl_unittest.cc:function device::usb::(anonymous namespace)::TestDeviceClient::~TestDeviceClient(): error: undefined reference to 'device::DeviceClient::~DeviceClient()'\nobj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o:../../device/devices_app/usb/device_manager_impl_unittest.cc:function device::usb::(anonymous namespace)::TestDeviceClient::~TestDeviceClient(): error: undefined reference to 'device::DeviceClient::~DeviceClient()'\nobj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o:../../device/devices_app/usb/device_manager_impl_unittest.cc:function testing::internal::TestFactoryImpl<device::usb::USBDeviceManagerImplTest_OpenDevice_Test>::CreateTest(): error: undefined reference to 'device::DeviceClient::DeviceClient()'\nobj/device/devices_app/usb/device_unittests.device_manager_impl_unittest.o:../../device/devices_app/usb/device_manager_impl_unittest.cc:vtable for device::usb::(anonymous namespace)::TestDeviceClient: error: undefined reference to 'device::DeviceClient::GetHidService()'\nobj/device/devices_app/libdevices_app_lib.a(obj/device/devices_app/usb/devices_app_lib.device_manager_impl.o):../../device/devices_app/usb/device_manager_impl.cc:function device::usb::(anonymous namespace)::GetDevicesOnServiceThread(base::Callback<void (std::vector<scoped_refptr<device::UsbDevice>, std::allocator<scoped_refptr<device::UsbDevice> > > const&)> const&, scoped_refptr<base::TaskRunner>): error: undefined reference to 'device::DeviceClient::Get()'\nobj/device/devices_app/libdevices_app_lib.a(obj/device/devices_app/usb/devices_app_lib.device_manager_impl.o):../../device/devices_app/usb/device_manager_impl.cc:function device::usb::(anonymous namespace)::GetDevicesOnServiceThread(base::Callback<void (std::vector<scoped_refptr<device::UsbDevice>, std::allocator<scoped_refptr<device::UsbDevice> > > const&)> const&, scoped_refptr<base::TaskRunner>): error: undefined reference to 'device::DeviceClient::Get()'\nobj/device/devices_app/libdevices_app_lib.a(obj/device/devices_app/usb/devices_app_lib.device_manager_impl.o):../../device/devices_app/usb/device_manager_impl.cc:function device::usb::(anonymous namespace)::OpenDeviceOnServiceThread(std::string const&, mojo::InterfaceRequest<device::usb::Device>, mojo::Callback<void (device::usb::OpenDeviceError)> const&, scoped_refptr<base::TaskRunner>): error: undefined reference to 'device::DeviceClient::Get()'\nobj/device/devices_app/libdevices_app_lib.a(obj/device/devices_app/usb/devices_app_lib.device_manager_impl.o):../../device/devices_app/usb/device_manager_impl.cc:function device::usb::(anonymous namespace)::OpenDeviceOnServiceThread(std::string const&, mojo::InterfaceRequest<device::usb::Device>, mojo::Callback<void (device::usb::OpenDeviceError)> const&, scoped_refptr<base::TaskRunner>): error: undefined reference to 'device::DeviceClient::Get()'\nclang: error: linker command failed with exit code 1 (use -v to see invocation)"", '']",0
"['Issue 247212: Cleanup SyncPomoUI class', 'After CL https://codereview.chromium.org/16226029/ lands, the SyncPromoUI class has become just a collection of static functions.  Its also not specific to webui.  It should be moved to a more appropriate location.', '']",0
