"['Issue 512648: WebviewLoginTest.BackButton fails on Linux ChromiumOs', 'Failed in builds 6351, 6354 and 6357.\n\nNote: schenney@ landed a fix to Webview in r339763 (which first ran in build 6355). I thought it fixed the issue but then got another failure in 6357 (so this neither caused nor fixed the issue).\n\nhttp://build.chromium.org/p/chromium.chromiumos/builders/Linux%20ChromiumOS%20Tests%20%281%29/builds/6351', '']",1
"['Issue 570547: flash_ec: Move board --> programmer association to board-level', 'To associate boards with flash_ec programming methods, we have big tables in util/flash_ec, ex:\n\nBOARDS_STM32=(\n        big\n        blaze\n        chell_pd\n        discovery\n...\n)\nBOARDS_STM32_PROG_EN=(\n        plankton\n)\n...\n\nThis is inconvenient because we need to add our board to the proper table in flash_ec every time we add or remove a new board, and often times people forget.\n\nHow about we add a new variable like ""PROGRAMMING_METHOD"" to the board-level build.mk files? Then we can just source that file in flash_ec and remove all our tables. PROGRAMMING_METHOD will have to be defined for each new board, but it\'s ""free"" when creating board clones since we usually just copy an existing board folder.', '']",1
"['Issue 463599: Heap-buffer-overflow in blink::WebString::fromUTF8', 'Running Chromium with --no-sandbox reproduces the issue\n\n\nVULNERABILITY DETAILS\n==6700==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x04c7d0d0 at pc 0x111ef9b2 bp 0xdeadbeef sp 0x017cb550\nREAD of size 4 at 0x04c7d0d0 thread T0\n[0304/012123:ERROR:client_util.cc(258)] Could not find exported function RelaunchChromeBrowserWithNewCommandLineIfNeeded\n    #0 0x111ef9b1 in WTF::String::fromUTF8 C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\third_party\\WebKit\\Source\\wtf\\text\\ASCIIFastPath.h:91\n    #1 0x111c1d65 in blink::WebString::fromUTF8 C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\third_party\\WebKit\\Source\\wtf\\text\\WTFString.h:392\n    #2 0x1a8f4f70 in gpu_blink::WebGraphicsContext3DImpl::getActiveUniform C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\gpu\\blink\\webgraphicscontext3d_impl.cc:403\n    #3 0x13aa2918 in blink::WebGLRenderingContextBase::getActiveUniform C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\third_party\\WebKit\\Source\\core\\html\\canvas\\WebGLRenderingContextBase.cpp:2117\n    #4 0x1579c8b7 in blink::v8SetReturnValue<v8::FunctionCallbackInfo<v8::Value>,blink::WebGLActiveInfo> C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\out\\Release\\gen\\blink\\bindings\\core\\v8\\V8WebGLRenderingContext.cpp:1826\n    #5 0x15730c4c in blink::AutocompleteErrorEvent::create C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\out\\Release\\gen\\blink\\bindings\\core\\v8\\V8WebGLRenderingContext.cpp:1832\n    #6 0x11f8d5e8 in v8::internal::FunctionCallbackArguments::Call C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\arguments.cc:33\n    #7 0x11b2a9fb in v8::internal::Builtins::InvokeApiFunction C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\builtins.cc:1077\n    #8 0x11b3777b in v8::internal::Builtins::Builtins C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\builtins.cc:1100\n\n0x04c7d0d1 is located 0 bytes to the right of 1-byte region [0x04c7d0d0,0x04c7d0d1)\nallocated by thread T0 here:\n    #0 0x1074bf8 in malloc c:\\b\\build\\slave\\win_asan_release\\build\\src\\third_party\\llvm\\projects\\compiler-rt\\lib\\asan\\asan_malloc_win.cc:58\n    #1 0x1bd6140d in operator new f:\\dd\\vctools\\crt\\crtw32\\heap\\new.cpp:59\n    #2 0x1a8f4e28 in gpu_blink::WebGraphicsContext3DImpl::getActiveUniform C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\gpu\\blink\\webgraphicscontext3d_impl.cc:390\n    #3 0x13aa2918 in blink::WebGLRenderingContextBase::getActiveUniform C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\third_party\\WebKit\\Source\\core\\html\\canvas\\WebGLRenderingContextBase.cpp:2117\n    #4 0x1579c8b7 in blink::v8SetReturnValue<v8::FunctionCallbackInfo<v8::Value>,blink::WebGLActiveInfo> C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\out\\Release\\gen\\blink\\bindings\\core\\v8\\V8WebGLRenderingContext.cpp:1826\n    #5 0x15730c4c in blink::AutocompleteErrorEvent::create C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\out\\Release\\gen\\blink\\bindings\\core\\v8\\V8WebGLRenderingContext.cpp:1832\n    #6 0x11f8d5e8 in v8::internal::FunctionCallbackArguments::Call C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\arguments.cc:33\n    #7 0x11b2a9fb in v8::internal::Builtins::InvokeApiFunction C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\builtins.cc:1077\n    #8 0x11b3777b in v8::internal::Builtins::Builtins C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\v8\\src\\builtins.cc:1100\n\nSUMMARY: AddressSanitizer: heap-buffer-overflow C:\\b\\build\\slave\\Win_ASan_Release\\build\\src\\third_party\\WebKit\\Source\\wtf\\text\\ASCIIFastPath.h:91 WTF::String::fromUTF8\n\nVERSION\nChrome Version: Version 43.0.2321.0 (asan-win32-release-318863)\nOperating System: Windows\n\nI have also tested this to work with Linux 64bit.', '']",1
"['Issue 96894: Get ninja build working on OS X', 'It\'s not all that useful since linking is by far the long pole, but I guess if you have compile errors you\'d get faster feedback than with make. (In Xcode, you can just ""compile this file""/cmd-k for that). I\'m mostly filing this so that I can assign it to people who bug me about it.\n\nIf someone wants to work on this, the steps are roughly:\n\n1.) Let ninja know if it\'s creating output for mac or linux\n2.) Slightly tweak linker lines for mac (cf http://code.google.com/p/gyp/source/detail?r=941), with this most gyp tests should pass (tests in tests/mac won\'t), enable these tests\n3.) Let ninja compile .m, .mm files (cf http://code.google.com/p/gyp/source/detail?r=942)\n4.) Move the XcodeSettings class from the make generator into its own file, let the ninja generator use that for flavor=mac (cf http://code.google.com/p/gyp/source/detail?r=944) Now base should probably build.\n5.) Move MacPrefixHeader out of the make generator and use it from ninja (will be slightly more involved than the XcodeSettings change). Now webcore_platform should build.\n6.) Add support for bundles to ninja (cf gyp revisions 950-956). Now some typ tests in gyp/tests should start passing\n7.) Export a bunch of env variables that Xcode exports while building (gyp rev 971 and others), probably sharing a bunch of code with the make generator again\n8.) Add support for postbuilds (967, 1001). Now chrome should build, almost all (or even all) gyp tests should pass.\n\nMaybe there will be some pain dealing with spaces in filenames, but it should be way less bad than it was in make.', '']",1
"['Issue 516344: [telemetry] Proposal to use pooled standard deviation in results to get more accurate confidence intervals', ""Consider the following scenario:\n\n  | We use telemetry to measure memory usage. Suppose that we get the\n  | following results for the 'memory_mmaps_native_heap_renderer'\n  | metric:\n  |\n  |   http://en.m.wikipedia.org/:  20.0, 20.2, 20.4, 20.6, 20.8 MiB\n  |   http://www.amazon.com/:       7.8,  7.9,  8.0,  8.1,  8.2 MiB\n  |\n  | The resulting means and confidence interval delta ratios will be:\n  |\n  |   http://en.m.wikipedia.org/:  20.4 MiB ± 1.92%\n  |   http://www.amazon.com/:       8.0 MiB ± 2.45%\n  |\n  | These results can be considered to have relatively low noise.\n  | However, the 'Summary' row will show the following:\n  |\n  |   Summary:  14.2 MiB ± 32.94%\n  |\n  | which incorrectly suggests that there was a lot of noise in the\n  | measurements.\n\nThe problem in the example above is that the calculation of the summary\nstatistics assumes that all pages should return the same result for a\ngiven metric. While this might apply to some metrics, it is definitely\nnot the case for memory.\n\nMathematically, the calculation assumes that all samples (from all\npages) come from one probability distribution with a single mean and\nstandard deviation:\n\n  Samples:  [20.0, 20.2, 20.4, 20.6, 20.8, 7.8, 7.9, 8.0, 8.1, 8.2]\n  Mean:  14.2\n  Standard deviation:  6.54\n\nWhat I think we want instead (at least in the case of memory) is to\nassume that the samples come from multiple distributions with different\nmeans, but equal standard deviation:\n\n  Samples:  [20.0, 20.2, 20.4, 20.6, 20.8],\n            [7.8, 7.9, 8.0, 8.1, 8.2]\n  Means:  20.4,\n          8.0\n  Standard deviation:  0.25\n\nThis so-called sample pooled standard deviation (see\nhttps://en.wikipedia.org/wiki/Pooled_variance) reflects the actual\nnoise in the measurements much better as we can see from the\ncorresponding confidence level delta ratio:\n\n  Summary:  14.2 ± 1.28%\n\n(Note that we also calculate a single mean of all samples in the end)"", '']",1
"['Issue 453306: CORS enabled XHR requests may fail to invalidly reused cached responses from a different origin', 'UserAgent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36\n\nExample URL:\n\nSteps to reproduce the problem:\n1. Run a CORS service with the following requirements:\n   1. Advertises caching (max-age, etag)\n   2. Sets Access-Control-Allow-Origin in the response to the request Origin\n   3. Sets the ""Vary: Origin"" header\n2. Make XHR requests from origin1 to the service\n3. Make XHR requests from origin2 to the service\n\nWhat is the expected behavior?\nRequests from origin1 should continue to succeed normally.\n\nWhat went wrong?\nRequests from origin1 pick up cached content from the responses to origin2. Even though Vary:Origin is set, the request from origin1 fails due to origin mismatch (the cached response has origin2).\n\nDid this work before? N/A \n\nChrome version: 39.0.2171.99  Channel: stable\nOS Version: \nFlash Version: Shockwave Flash 16.0 r0\n\nI can confirm this bug with a small test-case, even in the presence of Vary:Origin header. I\'ve attached a small program, run.js, which is a nodejs program starting 3 servers. One dummy CORS service (on :8009), and two client servers (on :8001 and :8002). The steps to reproduce the issue are as follows:\n\n1. Run `node run.js` to launch the dummy CORS server and two html servers.\n2. Open google chrome.\n3. Clear the cache\n4. Open http://localhost:8001\n   1. This will start XHR CORS requests to our dummy service at http://localhost:8009\n   2. The first hit should be a `200 ok`, subsequent hits will serve directly\n      from cache (i.e. `200 ok (from cache)`).\n5. Open a new tab at http://localhost:8002\n   1. Observe that all requests for http://localhost:8009 respond with a\n      `304 not modified`.\n   2. Observe that the first tab now starts failing CORS requests because it\n      is serving the cached response from tab 2, which contains a different\n      Origin (`http://localhost:8002` even though the `Vary: Origin` header is set.\n\nSee screenshots client1.png and client12.png (attached) for the results. I\'ve tested this on Firefox and Safari which do not have this issue. When serving directly from cache, chrome should not fail on a different Origin if Vary:Origin is set.', '']",1
"['Issue 473850: Chrome hangs on copying/pasting text in a input field on Mac', 'UserAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36\n\nSteps to reproduce the problem:\n1. Open browser\n2. Open google search\n3. Input some text into search field\n4. Copy it\n5. Or, paste some text into search field\n\nWhat is the expected behavior?\n\nWhat went wrong?\nIt hangs 3-5 seconds when copying text to clipboard.\n\nDid this work before? Yes about 2 months ago\n\nChrome version: 41.0.2272.118  Channel: stable\nOS Version: OS X 10.10.2\nFlash Version: Shockwave Flash 17.0 r0\n\nIt seems to be not a matter of system preferences, chrome configuration and user profile.\nI tried to reset chome.\nI also tried from a guest account on my Mac.', '']",1
"['Issue 333361: Recent telemetry checkin spews errors on Mac 64', '[1362/4/1] ACTION bitmaptools: bitmaptools_ac94208073d8bf71b9b0a4d833315b72\nFAILED: cd ../../tools/telemetry; export BUILT_PRODUCTS_DIR=/Users/avi/Source/chrome-git/src/out/Debug; export CONFIGURATION=Debug; export PRODUCT_NAME=bitmaptools; export SDKROOT=/Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/SDKs/MacOSX10.6.sdk; export SRCROOT=/Users/avi/Source/chrome-git/src/out/Debug/../../tools/telemetry; export SOURCE_ROOT=""${SRCROOT}""; export TARGET_BUILD_DIR=/Users/avi/Source/chrome-git/src/out/Debug; export TEMP_DIR=""${TMPDIR}"";python telemetry/core/build_extension.py telemetry/core/bitmaptools/bitmaptools.cc ../../out/Debug bitmaptools\nrunning build_ext\nbuilding \'bitmaptools\' extension\ncreating /var/folders/zt/1mcf1bjn2mddfxl1r3gx9hr8000mw2/T/tmpVdUSgl/telemetry\ncreating /var/folders/zt/1mcf1bjn2mddfxl1r3gx9hr8000mw2/T/tmpVdUSgl/telemetry/core\ncreating /var/folders/zt/1mcf1bjn2mddfxl1r3gx9hr8000mw2/T/tmpVdUSgl/telemetry/core/bitmaptools\ncc -fno-strict-aliasing -fno-common -dynamic -arch x86_64 -arch i386 -g -Os -pipe -fno-common -fno-strict-aliasing -fwrapv -mno-fused-madd -DENABLE_DTRACE -DMACOSX -DNDEBUG -Wall -Wstrict-prototypes -Wshorten-64-to-32 -DNDEBUG -g -fwrapv -Os -Wall -Wstrict-prototypes -DENABLE_DTRACE -arch x86_64 -arch i386 -pipe -I/System/Library/Frameworks/Python.framework/Versions/2.7/include/python2.7 -c telemetry/core/bitmaptools/bitmaptools.cc -o /var/folders/zt/1mcf1bjn2mddfxl1r3gx9hr8000mw2/T/tmpVdUSgl/telemetry/core/bitmaptools/bitmaptools.o\nclang: warning: argument unused during compilation: \'-mno-fused-madd\'\ntelemetry/core/bitmaptools/bitmaptools.cc:71:25: warning: implicit conversion loses integer precision: \'Py_ssize_t\' (aka \'long\') to \'int\' [-Wshorten-64-to-32]\n    total_size = pixels.len;\n               ~ ~~~~~~~^~~\ntelemetry/core/bitmaptools/bitmaptools.cc:209:25: warning: implicit conversion loses integer precision: \'Py_ssize_t\' (aka \'long\') to \'int\' [-Wshorten-64-to-32]\n  box.left = bmp.pixels.len;\n           ~ ~~~~~~~~~~~^~~\ntelemetry/core/bitmaptools/bitmaptools.cc:210:24: warning: implicit conversion loses integer precision: \'Py_ssize_t\' (aka \'long\') to \'int\' [-Wshorten-64-to-32]\n  box.top = bmp.pixels.len;\n          ~ ~~~~~~~~~~~^~~\n3 warnings generated.\nc++ -bundle -undefined dynamic_lookup -arch x86_64 -arch i386 -Wl,-F. /var/folders/zt/1mcf1bjn2mddfxl1r3gx9hr8000mw2/T/tmpVdUSgl/telemetry/core/bitmaptools/bitmaptools.o -o ../../out/Debug/bitmaptools.so\nld: library not found for -lc++\nclang: error: linker command failed with exit code 1 (use -v to see invocation)\nTraceback (most recent call last):\n  File ""telemetry/core/build_extension.py"", line 60, in <module>\n    BuildExtension(sys.argv[1:-2], sys.argv[-2], sys.argv[-1])\n  File ""telemetry/core/build_extension.py"", line 47, in BuildExtension\n    dist.run_commands()\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/dist.py"", line 953, in run_commands\n    self.run_command(cmd)\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/dist.py"", line 972, in run_command\n    cmd_obj.run()\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/command/build_ext.py"", line 339, in run\n    self.build_extensions()\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/command/build_ext.py"", line 448, in build_extensions\n    self.build_extension(ext)\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/command/build_ext.py"", line 530, in build_extension\n    target_lang=language)\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/ccompiler.py"", line 691, in link_shared_object\n    extra_preargs, extra_postargs, build_temp, target_lang)\n  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/distutils/unixccompiler.py"", line 200, in link\n    raise LinkError, msg\ndistutils.errors.LinkError: command \'c++\' failed with exit status 1', '']",1
"['Issue 41654: Security: Permanent Clipboard Hijack', 'From https://bugs.webkit.org/show_bug.cgi?id=27751\n--------------------------------------------------\ntestcase\nhttps://bug-27751-attachments.webkit.org/attachment.cgi?id=33592&t=FklgCEMJBM\n\nUsually system clipboard access is restricted in clipboard events like ""oncopy""\nand ""onpaste."" However I found that you can set the system clipboard in any\ncontext (e.g. a timer event). \n\nThis can be achieved by adding an IFrame containing a text input element into\nthe document, and turning its design-mode / content-editable on. The\nexecCommand will then become available via the added IFrame document. So to\ncopy text to the system clipboard, you set the text input\'s value (in the\nIFrame) to the text to be copied, then you select and focus the text input\ncontrol, and finally issue a execCommand(""copy"") on the IFrame.\n\nI have attached a demo, this has an example with malicious intent: where it\nhijacks the system clipboard by constantly setting its content to a malicious\nURL. Extra efforts can be made to avoid scrolling issues when\nfocusing/selection the text input by using absolute floats.\n\nI\'m not sure if you would consider this a security hole or not. I have tested\nit on Safari 3 (Windows and Mac) and Chrome 2 (in which it works).', '']",1
"['Issue 198122: player_x11 hangs when using GLES and openmax', ""Chrome OS Version  :  0.12.433\nChrome Version     :  12.0.742.20\nType of computer   :  arm machine\n\nPlease specify Area-* of the system to which this bug/feature applies.\nArea-AudioVideo\n\nWhat steps will reproduce the problem?\n1. build player_x11 from chrome source with GLES support\n2. try to play video with player_x11\n3. observe hang for a few seconds followed by a crash\n\nexact output is\n[0506/120232:INFO:gles_video_renderer.cc(152) Initializing GLES Renderer...\nSegmentation fault (core dumped)\n\nwe've also found that it works fine if GLES support is disabled\n\nwe will need player_x11 working with GLES for factory testing"", '']",1
